100506377	98699902	98701876
100506506	108820303	108829187
100506575	110866294	110912386
100506638	113425926	113436570
100506673	114403427	114406469
100507647	160213705	160215712
100505749	185000749	185010867
100505888	191857627	191858799
100505902	194009963	194070909
100128262	195634947	195638128
100322895	1165640	1202634
100507659	40157441	40159522
100506547	57423882	57469422
100507233	77507427	77566798
100506483	107279340	107423428
645455	118516340	118554204
729218	118591744	118635025
100128460	120327175	120329031
100507306	120347335	120352366
100505470	145564071	145582509
554045	186681378	186684937
727764	53589	115073
100506739	723709	767034
100506287	25083413	25162815
79614	32788945	32791819
642781	58335035	58336614
100506646	65685561	65689267
100170939	69423289	69521622
645079	82358744	82386524
728093	69631756	69636953
100506008	131746471	131811732
100505798	140574982	140595105
100128059	169735702	169739720
100128482	167186546	167189390
100506265	8784405	8785678
644378	10633993	10647501
100506431	11198541	11199708
85411	13469509	13486415
100506556	13786789	13790619
83954	27292578	27293742
100507255	28334982	28336954
352990	1380686	1398700
100507399	30012101	30013922
23500	39792366	39904877
442210	39992652	40000269
57497	40391589	40587464
221443	41066792	41072449
54209	41158506	41163200
100505819	44209727	44221620
100506118	56535286	56708082
100506156	56965019	56968851
100507367	71310038	71328111
387097	73274139	73310365
100506947	89674246	89676685
285754	109572062	109608597
100506339	109659678	109676266
100506515	116676841	116691436
100507090	119134612	119191353
100507429	138144806	138148079
100507593	147708800	147711612
26271	152970523	152983605
100505539	155574273	155577858
100505705	166307330	166309725
100128374	1838586	1849931
401317	28449124	28451460
100506602	30726024	30739745
100506447	62196009	62196531
100132217	62561410	62563066
100505599	73946621	73949238
100505707	74978963	75000889
100505717	70206197	70207036
80761	9510	14763
100505895	79099743	79100524
84849	92538475	92539765
401388	96481626	96503523
100506136	96621657	96664338
100506550	101895526	101901513
100506768	105517079	105530577
646329	130880992	130913310
28590	515605	516088
28598	510990	511422
154754	773503	777146
100286906	155382076	155395383
389831	42938	86719
100507289	83300	86697
100507264	26868638	26869657
100507493	42384496	42391736
100505553	61429416	61536196
100506448	95444174	95449355
100506793	105265647	105266485
100506861	101040595	101108868
100507249	140943416	140946188
100507344	144510230	144511261
100507349	145462718	145485887
100130027	141147823	141167930
286102	146258185	146262217
100289549	12494	30258
100505905	540552	549535
100506760	37508102	37510308
642265	39355500	39890851
653114	65517864	65524439
100506607	42674362	42714961
548321	44988390	44993474
100287333	46379263	46381032
100506146	66523698	66553640
100507355	70181090	70214812
100506897	90168369	90169374
138652	94939445	94952858
286367	104774352	104777764
100507604	115241310	115249019
100129633	117416580	117508476
100128077	101857507	101858770
100289200	133028161	133072949
643210	137763022	137764772
100506062	140679527	140679967
653348	2261	22432
100507453	3408	22432
643750	26413	27614
389834	46845	55049
100233156	38784	97454
100506611	68557	68931
100288966	108007	139435
100289026	49283	73411
100506812	24865	25239
283788	56349	99642
100507395	4562	8638
100507412	97129	126696
100008588	109078	110946
100008587	112025	112180
100008589	113348	118417
100507485	21573	23699
100505654	1	25876
100287429	46474	68793
100505874	44381	130836
100506283	142230	145994
100506976	12027	14163
100289134	24952688	25197448
100507051	30546	37385
100505714	220019	230881
100506356	2822945	2824188
441528	3766023	3792145
729162	3890928	3926111
100506610	11153758	11181045
170063	35919734	35990152
645090	36228779	36385319
100506703	48435420	48439550
643832	49425956	49431595
26749	49286861	49294155
729408	49560844	49568208
26748	49341210	49529985
2574	49433877	49441140
645037	49331615	49338933
653048	52506938	52507050
100128574	100877747	100879148
100506572	103440097	103440583
100506992	3080	5325
100506814	134807312	134819860
441520	134830124	134847469
100133171	140008422	140009537
728461	140729370	140730205
100287466	153072456	153074262
649238	152662364	152666148
100507676	170019	180881
100132932	6130045	6132240
100289265	9378306	9384726
55410	18872501	18878228
84663	21758442	21767698
100288465	23625546	23627679
100506511	59347608	59349582
653635	29369	14361
100422834	101960595	101960458
645520	36080	34610
79501	69090	70007
729737	140565	134772
100507658	319943	321055
100132287	495444	490755
100288646	329789	342506
729759	451677	450739
100131754	564460	565782
81399	720117	683909
100287654	659923	647186
100133331	730350	725758
100288069	778687	764864
100287934	785926	787185
400728	817370	819833
79854	827521	826205
643837	827590	859445
284593	876801	868070
284600	905114	920465
100130417	919691	916817
148398	925740	944580
26155	959298	944202
339451	960102	965718
84069	965819	975107
84808	982116	975197
57801	1001051	998961
9636	1013466	1014539
375790	1020101	1056118
401934	1074306	1065634
54991	1116355	1081810
406984	1167103	1167197
406983	1167862	1167951
554210	1169004	1169086
100506376	1179647	1173054
254173	1173708	1197935
8784	1207899	1203507
7293	1216811	1211325
51150	1232066	1216907
126792	1232248	1235040
388581	1247217	1242445
118424	1273853	1253911
6339	1280414	1292028
116983	1307924	1292383
126789	1308561	1311676
54973	1324686	1311584
80772	1324755	1328895
83756	1331323	1335319
1855	1349141	1335277
54587	1363540	1352688
100506404	1303574	1322850
54998	1375437	1373729
81669	1399337	1385710
148413	1399529	1402045
55052	1407312	1401895
441869	1422560	1418419
643965	1426127	1427786
100288271	1369899	1365911
64856	1435522	1442881
219293	1449688	1470157
83858	1471731	1509465
55210	1512142	1534686
339453	1540359	1534777
29101	1574881	1541672
643988	1600095	1598007
142678	1615187	1630609
8510	1631680	1634653
984	1659838	1635225
728661	1692803	1661477
8511	1699938	1701807
728642	1724564	1702382
9906	1745998	1724837
65220	1780513	1751231
2782	1891116	1785284
163688	1913750	1917293
339456	1919300	1917589
85452	2003836	1921950
2563	2019328	2030752
5590	2050469	2185394
100506504	2184175	2181810
199990	2212719	2184459
6497	2228694	2310212
79906	2391750	2321252
100129534	2352660	2350413
11079	2391313	2405443
5192	2412621	2404801
9651	2412480	2505529
55229	2526627	2508530
388585	2530553	2528744
115110	2557010	2549919
8764	2555766	2565621
100506589	2497973	2515971
127281	2586459	2591468
79258	2633041	2590638
100287898	2789736	2636987
140625	3021481	3022902
440556	3067724	3059616
63976	3069024	3438620
100422968	3127974	3128034
27237	3454582	3481114
1953	3624756	3487941
693135	3560789	3560694
127262	3624991	3630130
49856	3650106	3630766
7161	3652564	3736200
100506635	3591969	3591415
57212	3747372	3735983
148870	3752397	3771644
388588	3772760	3775981
57470	3796503	3780219
9731	3857386	3812080
1677	3857142	3885428
339448	3900292	3889132
100133612	3900403	3915446
728716	3940611	3952582
284661	4412050	4424683
55966	4654774	4792517
261734	5992472	5862807
8514	5992297	6101192
26038	6180133	6101786
6146	6199618	6185019
388591	6205474	6221298
23463	6235983	6221192
148645	6236239	6239443
390992	6244191	6245577
387509	6260974	6247345
11332	6393765	6264271
100130071	6326514	6327291
54626	6419918	6415231
83715	6424775	6461366
100422975	6429895	6429833
8718	6466194	6461150
57449	6520060	6466091
79707	6554597	6521346
80835	6555277	6579756
3104	6579966	6589279
9903	6602897	6590723
148479	6613695	6624032
90326	6624644	6635585
55735	6701905	6634167
100505887	6724744	6730011
23261	6785323	7769705
100505910	7111763	7110001
9341	7771268	7781431
8863	7784284	7845180
10911	7913614	7846344
3604	7943164	7915870
11315	7961653	7985281
54206	8026332	8011718
50651	8318084	8344166
473	8826225	8352403
100505990	8902430	8921489
2023	8879091	8860999
100505975	8878834	8879884
765	8945785	8975091
155184	9026383	8992533
6518	9093406	9036940
100302218	92204097	92204014
80045	9129169	9103389
407040	9151776	9151667
727721	9257039	9241897
9563	9234766	9271336
80176	9292881	9369531
100506022	9428995	9425093
84275	9539468	9582772
199953	9588842	9614876
5293	9629888	9729113
644997	9654585	9652609
22883	9824525	9729020
645010	9888328	9887667
56998	9910321	9848275
84328	9943426	9922112
64802	9942922	9996738
116362	9997196	10016019
10277	10032982	10181238
23095	10210705	10381602
100287506	10458954	10438656
5226	10398991	10420510
378708	10430101	10442814
1325	10449718	10452002
1676	10472555	10460530
5195	10474945	10630757
54897	10796675	10636601
148345	10982036	10946472
23435	11012621	11030527
10747	11047238	11026522
6723	11060052	11054591
5394	11099909	11066612
2475	11262550	11106530
10218	11189288	11195980
29914	11273197	11299577
57540	11479154	11537582
26232	11654830	11648360
93611	11654374	11663326
26270	11664092	11674353
10459	11691787	11674479
374946	11686634	11721765
100506086	11782035	11785383
57085	11736084	11750770
100506273	11821843	11826783
284498	11762187	11789584
100506310	11832184	11849641
4524	11806102	11785729
1185	11806095	11843143
4878	11847782	11845708
4879	11858934	11857463
26829	11908153	11908271
90231	11926427	11919587
5351	11934666	11975541
9927	11980180	12013514
60672	12019241	12032048
943	12063317	12144212
7133	12166947	12209221
55187	12230038	12512046
677885	12507245	12507396
9249	12618360	12567909
343066	12644546	12667085
126767	12716114	12728758
93190	12746185	12761168
390999	12774847	12777905
65121	12791396	12796627
440560	12831409	12824379
343069	12848755	12847376
65122	12857085	12861908
400735	12886200	12879211
343071	12898269	12892895
441871	12916646	12920479
440561	12947579	12938471
729368	13112679	13108837
441873	13073677	13078037
440563	13116853	13115487
645359	13153110	13148904
401940	13331691	13328195
343068	13254197	13263434
391002	13285136	13281222
343070	13175280	13179131
400736	13201408	13196187
391003	13226153	13222694
654348	13495253	13498259
729516	13610548	13607699
653619	13315580	13322594
729528	13347133	13341891
645414	13371946	13368430
391004	13389631	13392628
645425	13410449	13421327
126755	13513746	13474976
10630	13583756	13617956
7799	13698874	13825078
23254	13893386	15118047
200197	15152463	15111814
55092	15152417	15220479
114827	15236558	15400282
79180	15409894	15430342
11330	15438441	15449246
63036	15456727	15472090
51032	15476100	15491399
842	15524911	15491400
23341	15526693	15571732
79814	15585109	15571698
645317	15604527	15605313
84301	15617457	15661056
6248	15659712	15662029
23207	15681505	15734768
284723	15735087	15741391
388595	15742491	15747796
54751	15756170	15786589
440567	15807698	15807161
729614	15848146	15834214
23013	15847863	15940454
7709	15976131	15941868
149563	16004235	16006694
27129	16018795	16014027
1187	16021990	16034049
1188	16043735	16057325
348487	16073631	16057768
1969	16156103	16124336
100506484	16481729	16483823
128272	16212698	16197855
79363	16237444	16231686
54455	16352490	16246839
26099	16367029	16398147
374955	16437841	16397270
55707	16440671	16460089
114819	16492700	16467435
26871	16514284	16514121
100506533	16862279	16863349
100133301	16535817	16540034
55672	16613604	16562426
84809	16630905	16618255
11209	16645573	16650419
26869	16666947	16666784
729574	16673002	16673511
284729	16720156	16691217
6060	16740515	16740678
11223	16764479	16754633
100506687	17216160	17215032
26870	16895979	16896142
9696	16914081	16972978
4237	16981648	16974501
23400	17011971	16985957
6390	17054169	17018721
11240	17119452	17066760
400743	17192964	17197507
29943	17205122	17246005
51702	17249078	17284232
23569	17308194	17364003
353238	17372195	17401698
55920	17439753	17406754
55160	17520196	17697874
81569	17755312	17827062
84966	18107745	18378482
127707	18480929	18485998
5081	18631005	18748865
80834	18859660	18839598
8659	18902798	18871429
100302276	18897147	18897070
126917	18956671	18904279
23352	19210333	19074505
23065	19251558	19215663
51154	19251580	19260127
246181	19274073	19265981
22977	19289361	19274308
100506730	19295735	19293246
8574	19312145	19302707
54896	19312245	19332610
832	19485640	19338772
644075	19680716	19677792
644083	19399941	19400613
440574	19596976	19629820
4681	19643228	19658455
3362	19665286	19680965
255104	19800384	19682212
54546	19815277	19814028
23252	19881710	19912944
30814	19923616	19920306
5320	19980438	19975430
5322	20028349	20091900
26279	20119565	20112649
64600	20139325	20150385
391013	20177363	20163084
127733	20183105	20196059
127731	20290906	20360441
339505	20428793	20359800
55450	20486234	20482390
79594	20508482	20499447
163933	20552438	20555019
978	20588950	20618907
65018	20633454	20651510
1650	20661543	20651766
57576	20718016	20662293
400745	20732639	20719730
50809	20787808	20742676
8672	21177319	20806291
100302155	20988431	20988313
1889	21345540	21217246
100506824	21592574	21593743
100506801	21293289	21299868
84224	21436774	21484899
249	21508981	21578411
5909	21669443	21596214
84196	21783619	21678297
401944	21812208	21825220
3339	21937296	21822231
23436	21976893	21989353
10136	22001655	22012541
29092	22025190	22031223
998	22052626	22092942
54361	22143980	22117304
9923	22428837	22531156
2046	22563507	22603593
712	22636624	22639681
714	22643624	22648109
713	22653188	22661535
2048	22710769	22921499
100422914	22863225	22863158
646262	22972315	22953042
729059	23015849	23010833
23028	23019442	23083690
100422866	23044304	23044371
7798	23177807	23084016
3352	23194728	23191894
10236	23344649	23304687
80818	23369863	23359447
148898	23368970	23371838
6920	23424778	23379952
55616	23484630	23428562
1870	23531265	23505695
3399	23559793	23557929
259283	23627333	23640565
729856	23670776	23671243
6135	23691778	23696424
6924	23743365	23762058
100506963	23778296	23760381
57095	23778385	23788231
11313	23790788	23795538
2582	23800803	23795598
3155	23825458	23801876
2517	23868368	23845076
1269	23913326	23870525
55629	23959163	23963461
10772	23980926	23964346
127294	24112174	24056040
58985	24143284	24119770
163702	24187274	24154155
284632	24200239	24211689
57822	24319321	24364481
90529	24415532	24356998
57185	24413359	24472982
11123	24502350	24537019
100506985	24556023	24539273
400746	24556075	24609327
10250	24643011	24673280
25932	24745268	24844323
864	24965157	24899510
25949	25232521	25222275
57035	25338253	25242236
6007	25272392	25330444
23585	25338297	25362360
6006	25430192	25362248
55219	25430857	25500208
26119	25543579	25590399
57134	25616819	25786206
100507013	25985601	25971034
57190	25800175	25818221
56181	25819905	25832941
646471	25823605	25819953
79000	25859457	25831912
164091	25876706	25861483
3925	25906876	25884185
5051	25998163	25959763
2134	26021748	26036463
7780	26046137	26038021
84676	26067633	26051303
149420	26109405	26125547
79927	26159019	26162627
100128346	26498311	26496006
51042	26169527	26170872
10256	26177489	26189883
378807	26189961	26202541
64793	26234152	26278809
83442	26279721	26281521
91544	26318264	26282281
1043	26317919	26320522
55057	26354129	26321858
257101	26374519	26361631
79727	26410767	26429727
79947	26432281	26471305
3151	26472410	26476641
6195	26529757	26575028
100302190	26554541	26554592
8289	26696030	26782109
55650	26787962	26798402
84243	26826709	26855719
2810	26863141	26864455
54707	26890377	26879381
63906	26900470	26890487
8431	26914075	26911483
10726	26911127	26946870
126695	26960483	26949555
646567	26986350	26985318
388610	26993662	27000890
115572	27012841	27005019
6548	27155129	27098808
23038	27234515	27308632
84065	27322144	27336399
644961	27323873	27326524
84958	27341991	27353931
9064	27368036	27355178
8547	27374823	27369109
388611	27383332	27379099
2827	27392643	27395813
10163	27490186	27404225
27245	27604177	27534244
2268	27635560	27612288
2537	27672212	27666060
199870	27725978	27762914
23673	27773182	27824451
5511	27830740	27851671
677774	27834400	27834565
9473	27872530	27886684
6118	27914796	27891523
27293	27934954	27959156
55113	27959461	27968095
2140	28088670	27970343
653566	28096457	28095034
5724	28193935	28147165
22826	28233030	28200277
93974	28236090	28238104
83667	28259451	28282490
54797	28329001	28335966
65979	28369573	28500368
8420	28505942	28510891
1104	28505942	28539195
6080	28507364	28507570
26768	28508557	28508714
54952	28553016	28578544
85028	28581853	28578537
692212	28578821	28578742
677838	28579892	28579763
677825	28580511	28580380
692073	28581052	28580919
115273	28592199	28595443
6883	28648706	28603095
26824	28648599	28648733
10691	28668727	28715602
51441	28736620	28769774
4985	28812141	28863695
2035	28887090	29120045
399474	29129137	29119424
6429	29182124	29147737
51102	29230957	29192656
10076	29236515	29326812
100288450	29823397	29814632
4146	30723584	30711276
100129196	30718771	30726745
7805	30757839	30732467
9672	30909734	30869465
9698	31065716	30931505
692234	30935775	30935688
692235	30949204	30949117
692200	30968236	30968162
28997	31460911	31461480
79570	31239886	31179269
9410	31296796	31259567
51538	31296981	31365763
2170	31373617	31359610
347735	31409564	31434679
149086	31500084	31508565
284551	31518434	31524244
64129	31576383	31587685
3061	31617699	31632517
553115	31645236	31629861
1307	31704166	31652246
576	31764062	31727104
100423028	31758734	31758659
90853	31816050	31790421
8073	31942634	31906420
100507229	32379177	32380750
10657	32013693	32060858
55116	32072030	32102865
23633	32108042	32176567
200081	32179668	32198284
79140	32200385	32205389
55721	32205634	32208686
149069	32208812	32216195
100507457	32681057	32674969
56063	32222370	32204806
8668	32221583	32231603
339483	32241709	32231659
84734	32247216	32248859
3932	32251238	32286166
3065	32292102	32333627
65108	32336238	32333828
100128071	32362242	32361269
81629	32362260	32364324
55108	32394460	32364632
728116	32465056	32487858
653121	32539144	32605949
339487	32651012	32620819
5928	32651147	32686210
81493	32702759	32679905
57648	32741838	32774969
8565	32818031	32775236
64766	32816766	32858878
252995	32872491	32862267
3208	32885964	32894645
113452	32901434	32894594
127544	32965265	32932497
100505584	33417079	33416894
204	33036910	33007939
113451	33081109	33162287
55223	33184773	33144602
149076	33256306	33300718
1912	33431016	33323622
7579	33472590	33504252
114784	34165841	33513998
127540	33860474	33864790
84970	34166882	34219130
693137	34669693	34669598
2709	34754776	34758512
127534	34759740	34763723
2707	34781188	34786365
2701	34792957	34795746
113444	34859819	34850361
58512	34929584	34862119
100506144	34985346	34981525
9204	35031967	34986164
79830	35059785	35116457
6421	35193160	35176377
9202	35268693	35421943
79932	35557669	35433489
23154	35557791	35566778
339488	35571066	35595590
5690	35641843	35599540
127703	35719188	35713875
63967	35769984	35720464
192670	35807629	35857889
26523	35869807	35929609
192669	35925197	36072036
27285	36084074	36088274
54936	36088851	36093931
1296	36126206	36095235
27095	36156052	36136568
55700	36155964	36180848
9967	36224411	36305356
79729	36306347	36329220
55194	36324153	36322029
83931	36385926	36339618
100506594	36832619	36843419
84967	36397958	36393419
127700	36450484	36417905
64960	36464438	36455760
1441	36483313	36466042
2899	37034242	36795526
100422898	37161562	37161633
728431	37474442	37454878
80149	37474517	37484376
64769	37514818	37489959
79753	37554343	37534448
7802	37556918	37566856
29889	37595984	37566811
284654	37634922	37611349
54955	37692335	37681569
55143	37692400	37709718
284656	37765151	37713887
149175	37793815	37801605
79693	37808192	37802941
127687	37807800	37809453
4520	37859623	37809566
3633	37947093	37860696
10946	37990109	37956974
2275	38005514	37996764
51118	38012711	38024824
5453	38046777	38043850
64121	38859822	38838196
26292	38873377	38862489
100506806	39339121	39341897
81025	38881625	38874066
54933	38941829	38885805
79647	38991243	39006064
4725	39026294	39034635
23499	39084166	39487137
100292290	39304918	39303902
643314	39409503	39416481
353500	39491625	39529868
728448	39559697	39522279
8761	39576848	39560812
100506950	40030768	40038874
677834	39567509	39567373
26508	39639675	39623430
84618	39672037	39659120
51440	39691709	39678647
10450	39738844	39765697
656	39788860	39757181
64064	39771347	39769524
100287437	40254653	40255842
54802	39883510	39841030
4610	39902014	39895423
84879	39955111	39969967
10487	40040069	40072648
5538	40097469	40072709
6018	40161368	40240920
127391	40247900	40251692
10269	40258049	40294183
1298	40317652	40300486
100286988	40872542	40839352
64744	40373705	40423325
65243	40450067	40466764
339559	40477219	40496342
64789	40508718	40516555
127396	40531348	40548168
9783	40692103	40620679
100130557	40692260	40689079
4802	40691569	40771602
407034	40754354	40754445
407031	40757283	40757371
9132	40784011	40840456
163732	40862345	40861055
1503	40979298	41012564
100507178	41014589	41043889
200172	41023443	41015596
22955	41242154	41027198
100132074	41361930	41383590
1907	41484698	41478774
59269	42035924	41506364
2981	42153420	42155823
2980	42164723	42162690
22887	42335876	42176538
284716	42380796	42425812
84217	42456266	42430328
79717	42456340	42473380
100507214	42928956	42939087
728621	42521239	42654663
10465	42657769	42681653
100507252	43144356	43147324
4904	42682234	42703802
149461	42740253	42733092
64175	42767083	42746334
79078	42767244	42775741
100129924	42787989	42798229
374969	42817387	42807051
114625	42817104	42844990
51058	42846572	42852476
6513	42959175	42925374
440584	42959048	42983357
440585	43142958	43156395
10969	43172569	43164173
149465	43172329	43254357
128218	43269920	43274001
149466	43285839	43281864
7075	43300894	43323109
4352	43336874	43354463
991	43358954	43363202
64834	43368073	43363396
112950	43389811	43383907
23334	43389883	43454246
81888	43454240	43450606
5792	43522237	43623671
9682	43650117	43705517
100132774	43707340	43699723
6487	43707496	43931164
9048	43933319	43937239
9670	43946805	43968021
1802	43969978	43973370
533	43974647	43978299
8704	43979201	43991170
149473	43991246	43996527
6536	44031491	43996482
128209	44043926	44135139
100129492	44122594	44122053
55929	44213427	44220678
79033	44355297	44221069
55182	44404845	44651723
79639	44674607	44653246
339541	44674695	44725590
26830	44731167	44731068
11004	44739703	44767766
6202	44775573	44778739
26811	44775864	44775937
94161	44776491	44776588
94162	44777841	44777911
94163	44778389	44778457
266675	44792827	44781835
1263	44799951	44805994
343521	44807455	44805907
149478	44807441	44814198
8643	44842943	44819843
8891	44986721	44850521
100507337	45350930	45348619
79654	45011354	45002547
7389	45012132	45015668
57643	45206585	45016398
400752	45303909	45305618
84842	45326872	45328674
4595	45340924	45329241
114034	45339456	45343977
10420	45491341	45343882
126661	45500078	45493925
25974	45500183	45511265
5052	45522889	45511034
10327	45550778	45570050
4678	45583987	45618905
149483	45624786	45620043
60313	45686690	45627303
728963	45646684	45645771
51249	45688174	45694435
3652	45750812	45694323
23139	45786991	46036123
8503	46176494	46040139
100133124	46570289	46570846
10103	46175076	46196488
100507408	46642145	46641157
55624	46220304	46188680
541468	46203333	46221255
8438	46247694	46278476
10489	46303365	46278399
7388	46303612	46316776
387338	46340176	46365151
2166	46394266	46413847
729041	46433826	46445701
127343	46489836	46514225
100507423	46538695	46570254
148930	46551656	46545637
8569	46607139	46557406
148932	46616890	46607714
64756	46668426	46635038
374973	46669343	46673602
9813	46719063	46675158
100129898	47207839	47208803
1580	46798994	46819348
163720	46900474	46843094
1579	46941483	46929173
260293	46961363	47055431
199974	47067487	47118319
284541	47137424	47149737
10158	47190098	47183588
6886	47232388	47216289
6491	47314786	47250138
51727	47333796	47378838
2301	47416071	47418051
84793	47434640	47432132
2306	47436016	47440690
388630	47997366	47760527
100507479	48283737	48285908
391037	48182427	48101714
200010	48221112	48248643
54558	48472207	48258642
84871	50024010	48520156
79656	48778602	48727522
1996	50048013	50203785
63950	50423446	50417549
11124	50960263	50441262
1031	50968694	50974636
284546	51102233	51148081
26994	51236272	51273446
22996	51345115	51287257
2060	51519353	51354262
114883	51616873	51789218
4898	51878936	51789191
100313892	51836401	51836343
5865	51990763	51907955
51060	52056170	52020130
112970	52033799	52032104
91408	52056184	52090715
9372	52142000	52348663
200014	52366290	52348436
4998	52404470	52371407
84950	52404546	52419722
23318	52553462	52423274
2882	52602370	52609050
348378	52631437	52669119
65260	52698365	52686341
79699	52726453	52827341
440590	52842510	52894574
55268	52927211	52895909
6342	52927228	53051616
127435	53062051	53085501
6512	53142631	53087178
1376	53196428	53214196
54987	53220638	53214098
4116	53238609	53226891
100507564	53238609	53242782
